"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type","saved_to_database","scrape_timestamp","total_scraped","total_saved","total_failed","total_skipped"
"in-93b2383940cda855","indeed","https://hk.indeed.com/viewjob?jk=93b2383940cda855","https://manulife.wd3.myworkdayjobs.com/en-US/MFCJH_Jobs/job/Hong-Kong/Full-stack-Software-Engineer_JR25101033-1","Full-stack Software Engineer","Manulife","HK","2025-11-03","fulltime","","","","","",False,"","","","recruitment@manulife.com","**Full\\-stack Software Engineer**

**Position Responsibilities:**

* Builds, codes, tests, maintain high quality software
* Managing the full Software Delivery Lifecycle including coding, testing, deployment, and support, in a DevOps environment
* Translates user requirements into software requirements
* Designs, develops, tests, delivers, maintains and improves business applications as a member of a team, works across full\\-stack through entire software development lifecycle. Process the ability to coach, participate in code reviews, share skills and methods to the team
* Collaborate attitude and demonstrate empathy and generosity towards business stakeholders, product managers, software engineers, and operations engineers to uncover pain points
* Good organizational and problem\\- solving abilities that enable you to manage through creative abrasion; constantly learn from both success and failure
* Good verbal and written communication; able to effectively articulate technical vision, possibilities, and outcomes

**Required Qualifications:**

* Bachelor’s degree in Computer Science, Engineering, or related field.
* 5\\+ years of experience in software development, strong understanding of IBM iSeries (AS400\\) architecture and COBOL/CL and midrange systems.
* Proven experience with legacy system migration, particularly from AS400 systems.
* Proficiency in cloud platforms (Azure, AliCloud) is a plus. Experience with modern programming languages (e.g., Java, Python, Node.js) is an advantage.
* Experience with technologies such as: Kubernetes Service, React, React Native, Node, Angular, JQuery is an advantage.
* Proactive, self\\-motivated, ability to adapt to changing requirements and learn new technologies quickly.
* Experience in the insurance industry, specifically with Group Life and Health applications
* Understanding of regulatory and compliance requirements relevant to the insurance sector
* Strong analytical and problem\\-solving skills and ability to work under pressure to meet deadlines
* Strong communication and interpersonal skills
* Good command of English and Chinese, both spoken and written
* Able to work under pressure and meet tight schedules

***When you join our team:***

* We’ll empower you to learn and grow the career you want.
* We’ll recognize and support you in a flexible environment where well\\-being and inclusion are more than just words.
* As part of our global team, we’ll support you in shaping the future you want to see.

**About Manulife and John Hancock**

Manulife Financial Corporation is a leading international financial services provider, helping people make their decisions easier and lives better. To learn more about us, visit https://www.manulife.com/en/about/our\\-story.html .


**Manulife is an Equal Opportunity Employer**

At Manulife/John Hancock, we embrace our diversity. We strive to attract, develop and retain a workforce that is as diverse as the customers we serve and to foster an inclusive work environment that embraces the strength of cultures and individuals. We are committed to fair recruitment, retention, advancement and compensation, and we administer all of our practices and programs without discrimination on the basis of race, ancestry, place of origin, colour, ethnic origin, citizenship, religion or religious beliefs, creed, sex (including pregnancy and pregnancy\\-related conditions), sexual orientation, genetic characteristics, veteran status, gender identity, gender expression, age, marital status, family status, disability, or any other ground protected by applicable law.


It is our priority to remove barriers to provide equal access to employment. A Human Resources representative will work with applicants who request a reasonable accommodation during the application process. All information shared during the accommodation request process will be stored and used in a manner that is consistent with applicable laws and Manulife/John Hancock policies. To request a reasonable accommodation in the application process, contact recruitment@manulife.com .


**Working Arrangement**

In Office","","https://hk.indeed.com/cmp/Manulife","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/bc50c7da6650aadf6ce7898cefbfa0b5","http://www.manulife.com","Toronto, ON","10,000+","more than $10B (USD)","Manulife is a leading international financial services group looking for colleagues with big ambitions, curious minds and collaborative spirits to join us in making every day better.","","","","","","","Unknown","20251117_184257",84,60,0,24
"in-bb88fac956f49cb8","indeed","https://hk.indeed.com/viewjob?jk=bb88fac956f49cb8","https://www.ctgoodjobs.hk/jbt/09845189/indeed/9187/?utm_content=09845189&utm_source=jobfeed&utm_medium=organic&utm_campaign=indeed_feed","Data Platform Manager","Hong Kong Aircraft Engineering Company Limited","HK","2025-11-03","fulltime","","","","","",False,"","","","","Established in Hong Kong in 1950, HAECO is one of the world’s leading independent aircraft engineering and maintenance groups. It is also one of the largest Maintenance, Repair and Overhaul (MRO) service providers in terms of capacity. Through its 16 operating companies around the world, the Group offers a full spectrum of services including airframe services, line services, component services, engine services, inventory technical management, fleet technical management, cabin solutions, private jet solutions, freighter conversion, parts manufacturing and technical training.
  
  

港機集團於1950年在香港成立,是全球領先的獨立飛機工程集團,也是規模最大的飛機維修、修理及大修服務供應商之一。集團透過遍佈世界各地的16間營運公司,為航空公司客戶提供全面的飛機工程服務。港機集團的服務範圍包括機身服務、外勤服務、部件服務、發動機服務、航材技術管理、機隊技術管理、客艙設計整裝方案、 私人飛機設計整裝方案、客改貨、零部件製造及技術培訓。
  
  

The HAECO Group is an independent global provider of high\\-quality MRO services. We offer a broad range of aviation products and services that enable our customers to operate their aircraft, engines and components safely and efficiently. Headquartered in Hong Kong since 1950, our global reach has extended as we have grown. We now have operations throughout the Asia\\-Pacific region, Americas and other parts of the world.
  
  

Based at Hong Kong International Airport (HKIA), HAECO Hong Kong offer a full range of services including airframe services, line services, component services, engine services, inventory technical management, cabin solutions, freighter conversions, technical training and AOG support.
  
  

Position Description
  
The Data Platform Manager is responsible for designing, building, and maintaining the HAECO Central Data Platform by establishing a robust data architecture framework, standards, and best practices. This role leads both onshore and offshore data engineering teams and collaborates closely with the data analytics team, all HAECO business units, and cross\\-functional partners within Group Digital and Group IT. The Data Platform Manager drives the continuous development and operational excellence of the Central Data Platform, champions data analytics initiatives and data products development, and ensures that data\\-driven insights translate into measurable strategic business value for HAECO.
  
  

What You'll Do
  
Lead the end\\-to\\-end design, implementation, and continuous enhancement of the central data platform architecture, ensuring alignment with both business objectives and compliance mandates across all data source locations.
  
Direct and oversee the development, deployment, and maintenance of data pipelines and processing frameworks on Azure Data Factory and Azure Databricks, guaranteeing performance, scalability, and reliability across onshore and offshore teams.
  
Author, refine, and validate comprehensive data models and integration pipelines; oversee model reviews with cross\\-functional stakeholders to ensure business needs are fully translated into technical solutions.
  
Administer and improve data governance, including setting up automated data quality monitoring, metadata management, data lineage tracking, and enforcing privacy\\-by\\-design with focus on regulatory compliance.
  
Act as primary liaison between business units, analytics, and data engineering teams, facilitating requirements gathering, solution design workshops, and ongoing feedback cycles.
  
Arrange and lead regular architectural reviews, ensuring all new designs conform to security, quality, and efficiency standards and enabling early identification of technical risk.
  
Champion and coordinate the adoption of automation, DevOps, and new cloud\\-native technologies; run proof\\-of\\-concepts and production pilots.
  
Lead incident management and root cause analysis for platform or data issues. Develop and enforce remediation and prevention plans in collaboration with security and compliance functions.
  
Define, communicate, and enforce best practices through documentation, onboarding, and regular training sessions, fostering a shared culture of accountability, innovation, and technical excellence across all team members.
  
Regularly monitor performance metrics, resource utilization, and cost trends; report findings and recommend actions to both business and IT leadership for continuous optimization.
  
  

What You'll Need
  
1\\. Functional and other Relevant Experience
  
At least 8 years of experience in enterprise data engineering, data platform management, data architecture, data governance, and end\\-to\\-end data solution delivery within modern cloud environments.
  
Proven expertise in developing, optimizing, and maintaining data architectures, leveraging modular, scalable, and cloud\\-native design patterns for high\\-availability and security.​
  
Advanced skills in data modeling, integration techniques, and implementation of industry\\-standard frameworks to support advanced analytics, AI, and machine learning workloads.​
  
Hands\\-on proficiency with real\\-time data processing technologies such as Apache Flink, Change Data Capture (CDC), Kafka, alongside deep expertise in Microsoft Azure data ecosystem components including Azure Databricks, Azure Data Factory, Azure Data Lake Gen2, and Logic Apps, focusing on orchestration, automation, and streaming data workflows.
  
Strong experience applying agile and DevOps methodologies to coordinate multi\\-disciplinary teams and ensure rapid, iterative platform improvements.
  
Demonstrated capability for diagnosing, troubleshooting, and performing root cause analysis on complex enterprise data systems and processes, leading to effective resolution and platform resilience.​
  
Previous involvement with aviation data or operations is valued.
  
  

2\\. Qualifications and other Relevant Knowledge
  
Bachelor’s degree in Computer Science, Information Systems, Software Engineering, or related disciplines.
  
Certifications in data engineering disciplines from leading vendors, such as Databricks Certified Data Engineer and Microsoft Certified: Azure Data Engineer Associate, is an advantage.
  
Fluent in English, Mandarin is an advantage.
  
  

HAECO Group is an equal opportunity employer. At HAECO, we are committed to creating an inclusive and supportive working environment for all our people regardless of their age, gender, gender identity, sexual orientation, relationship, family status, disability, race, ethnicity, nationality, religious or political beliefs. We believe in creating an environment where people feel comfortable at work and are able to realise their full potential.
  
  

Build your career with us and be part of something bigger at HAECO!
  
  

**Reference ID:** 888
  
  

Candidates not contacted 4\\-6 weeks after submission of applications and/or interviews may consider their application unsuccessful.
  
  

All information provided by candidates will be treated in strict confidence and will be used for employment purpose only.
  
  

Full\\-time","","https://hk.indeed.com/cmp/Hong-Kong-Aircraft-Engineering-Company-Limited","","http://www.haeco.com","CENTRAL DISTRICT, HK","10,000+","more than $10B (USD)","","","","","","","","Unknown","20251117_184257",84,60,0,24
"in-60ef5e48d8a45223","indeed","https://hk.indeed.com/viewjob?jk=60ef5e48d8a45223","https://www.ctgoodjobs.hk/jbt/09841013/indeed/9187/?utm_content=09841013&utm_source=jobfeed&utm_medium=organic&utm_campaign=indeed_feed","AI DevOps Engineer (Hong Kong)","FDM Group HK Limited","HK","2025-11-03","fulltime","","","","","",False,"","","","","Innovate. Scale. Transform.
  
  

Be part of a dedicated new AI Team and help drive the AI engine behind a fast\\-moving financial world. Build scalable systems that launch powerful models, from internal tools to customer\\-facing innovations. Ideal for tech trailblazers who have a passion for AI and engineering.
  
  

**Responsibilities :**  

Set up and manage CI/CD pipelines for AI model deployment and updates
  
  

Containerize AI applications using Docker and orchestrate with Kubernetes
  
  

Configure cloud environments for scalable model training and inference
  
  

Implement monitoring and logging tools
  
  

Automate infrastructure provisioning using Terraform or similar tools
  
  

Troubleshoot deployment issues and optimize system performance
  
  

Support internal workshops and documentation for platform usage and adoption
  
  

Perks \\& Benefits
  
  

Full\\-time employment with competitive salary
  
  

Opportunity to work on leading AI projects and initiatives
  
  

Work as part of an international team for a well\\-known global brand
  
  

Consultant Support Team focused on your growth and wellbeing
  
  

All applications applied through our system will be delivered directly to the advertiser and privacy of personal data of the applicant will be ensured with security.
  
  

Full\\-time","","https://hk.indeed.com/cmp/Fdm-Group-Hk-Limited","","","","","","","","","","","","","Unknown","20251117_184257",84,60,0,24
"in-7c729eb0dfa57e4e","indeed","https://hk.indeed.com/viewjob?jk=7c729eb0dfa57e4e","https://www.ctgoodjobs.hk/jbt/09838035/indeed/9187/?utm_content=09838035&utm_source=jobfeed&utm_medium=organic&utm_campaign=indeed_feed","Senior DevOps Engineer","GOANIMATE HONG KONG LIMITED","HK","2025-11-01","fulltime","","","","","",False,"","","","","Position Summary
  
The Senior Engineer (DevOps) is responsible for developing and maintaining the company’s enterprise\\-grade infrastructure on the cloud. They work closely with the development team and all the other stakeholders to set up new infrastructure and tools. With their exceptional knowledge, they optimize the CI/CD workflow, monitor and enhance the production performance. They are the first responders to production outages and security incidents.
  
  

Less experienced candidates will be considered as Engineer (DevOps) .
  
  

Responsibilities
  
  

**Work on routine DevOps tasks assigned, such as:** infrastructure development, performance optimization, application release, real time monitoring and incident response.
  
  

Own partnership with cross\\-functional teams to address system design, development, testing and security concerns at an early stage during the whole SDLC cycle.
  
  

Work closely with the security team to continuously improve the infrastructure security. Implement compliance controls; support security assessments; plan and perform BCP/DRP drills regularly.
  
  

Work closely with the development and testing team to enhance the CI/CD workflow.
  
  

Produce clear, concise, and standard compliant documentation and reports.
  
  

Deliver highly secure and efficient solutions within comprehensive compliance regulations (including FedRAMP, ISO27001, SOC2, HIPAA, PCI, etc.)
  
  

First responder to production outages and security incidents. (May require 7x24 standby, holds the emergency phone rotately)
  
  

Requirements
  
  

Degree in Computer Science or related field. Masters degree preferred.
  
  

Minimum 3 to 5 years proven experience as a DevOps Engineer, preferably with experience in compliance implementations and cloud migration projects.
  
  

Deep understanding of Agile processes, and SaaS/PaaS cloud architectures. AWS, Azure or GCP experience is required.
  
  

Solid understanding of containerization technologies such as Docker and container orchestration platforms like Kubernetes.
  
  

Experience with IaC tools like Terraform, Ansible.
  
  

Familiarity with CI/CD concepts and tools such as Jenkins, GitHub Action or Gitlab CI/CD.
  
  

Experience in monitoring tools like Datadog, Grafana, ELK, New Relic, etc.
  
  

**Experience in programming languages (one or more of:** NodeJS, Python, Golang, Shell).
  
  

Preferred experience supporting the following Datastore/Databases: MySQL, PostgreSQL, Redis, MangoDB.
  
  

Proven communication and leadership skills.
  
  

All applications applied through our system will be delivered directly to the advertiser and privacy of personal data of the applicant will be ensured with security.
  
  

Full\\-time","","https://hk.indeed.com/cmp/Goanimate-Hong-Kong-Limited","","","","","","","","","","","","","Unknown","20251117_184257",84,60,0,24
"in-89cb47069bc75809","indeed","https://hk.indeed.com/viewjob?jk=89cb47069bc75809","https://zoolatech.com/vacancies/java-engineer-java-other-central-europe-220607.html","Java Engineer","Zoolatech","Central, HKI, HK","2025-10-31","","","","","","",False,"","","","","**OVERVIEW**
RESPONSIBILITIES
REQUIREMENTS
We are seeking a passionate **Java Engineer** to join our team and work with a top\\-notch technology stack in a friendly, cozy atmosphere. This opportunity is with one of the greatest retail companies in the USA \\- a top\\-tier fashion retailer focused on delivering an exceptional shopping experience.


And then there's Zoolatech! Imagine a workplace and team environment so welcoming and engaging that you won’t want to leave once you’ve found it. Sound enticing? Apply today, and we’ll help make that a reality.


We are a fast\\-growing team with a vision to revolutionize how this Retailer serves its customers and cardmembers. We are developing a cutting\\-edge machine learning and rules\\-based engine to automate selling and pricing decisions. Our solution includes both front\\-end and back\\-end services natively deployed on the cloud (AWS). We already support core business functions like pricing, promotions, and clearances, with ambitious plans for further expansion.


This role offers a rare opportunity to make a meaningful impact on both the business and technical strategy, with the potential to fundamentally transform core operations.


* Feature design; evaluate designs and provide feedback;
* Influence quality standards and understand, identify, and measure across the entire solution
* Identify performance issues and optimize solutions;
* Demonstrate competence in engineering concepts and theories, combining them with business understanding to design, document, and implement clean and robust solutions to complex business problems;
* Collaborate with other engineering teams, business stakeholders, as well as program and product managers to define and implement technical solutions;
* Demonstrate an ability to turn business needs into functional requirements, while also explaining technical details in ways the business can understand. Participate in defining, scoping, and estimating resulting stories;
* Work closely with your peers, mentor junior developers, and help the team achieve its goals;
* Maintain a high bar for code quality, testing, and automation while finding opportunities to improve them continuously;
* Drive design and code reviews, ensuring the team ships high\\-quality, scalable, maintainable, and well\\-tested code;
* Monitor/support the system in production (Pager Duty);
* Maintain a DevOps mindset, promoting cloud\\-oriented solutions while implementing and supporting monitoring, alerting, CI/CD pipelines as well as the team’s Cloud infrastructure.


* Bachelor’s or Master’s degree in an engineering discipline, preferably computer science, or equivalent working experience;
* 4\\+ years of professional experience in delivering quality software with Java, Spring;
* Experience with RESTful architecture and microservices;
* Experience with system design, architecture, scaling, and performance testing;
* Experience with AWS (or other clouds);
* Experience with SQL databases, basic knowledge of NoSQL databases;
* Familiarity with CI/CD, testing, monitoring, and alerting tools;
* Experience with Kubernetes, and Docker is a plus;
* Knowledge of Kafka or any other streaming platforms;
* Great soft skills and troubleshooting experience.


Location:


Other, Central Europe
Seniority:


Middle
Technologies:


Java
Benefits:


* **Paid Vacation**
* **Sick Days**
* **Floating Holidays**
* **Sport/Insurance Compensation**
* **English Classes**
* **Charity**
* **Training Compensation**","","https://hk.indeed.com/cmp/Zoolatech","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/bb445447282690f31e0a9991f3ccd74a","http://zoolatech.com","USA
2100 Geng Road, Suite 210
Palo Alto, CA 94303

","201 to 500","$25M to $100M (USD)","We are an IT company that combines an extensive technology stack, flexibility, and charity projects. We are free from bureaucracy, and we share the idea of digital transformation.","","","","","","","Unknown","20251117_184257",84,60,0,24
"in-c939cc3e2f0307a5","indeed","https://hk.indeed.com/viewjob?jk=c939cc3e2f0307a5","http://hk.indeed.com/job/it-data-engineer-5-days-c939cc3e2f0307a5","IT - Data Engineer (5 days)","A.I. Pacific Consultants","Tsuen Wan, NT, HK","2025-10-31","fulltime","","","","","",True,"","","","","**Requirements:**

* **Degree in Data Science, Statistics, Computer Science or a related field.**
* **2 years IT experiences in data migration or data pipelines projects.**
* **Exposure to containerization/orchestration (Docker, Kubernetes).**
* **Experience of statistical analysis, Linux system, Pyspark, Git and SQL.**
* **Knowledge of ETL tools such as Apache Airflow, DBT**.
* **Familiarity with one of the major cloud platforms Azure (Devops, Databricks, or Data Factory) is a plus.**
* Responsible for data engineering and analysis in Sales, Manufacturing, Logistics fields.
* Discover potential demands and translate requirements into data\\-driven solutions with stakeholders.
* Design, build, and optimize scalable pipelines for ingesting, transforming, and integrating large\\-volume datasets.

**Salary: 28 \\- 33K**

**(Tsuen Wan, Monday – Friday, 9:00am – 5:30pm, Medical, 13 months salary, 12 \\- 21 days annual leave)**

工作類型: 全職, 長工

薪酬： $28,000\\.00至$33,000\\.00（每月）

福利：

* 有薪年假
* 有薪病假
* 晉升機會
* 醫療保險

Work Location: Hybrid remote in Tsuen Wan, N.T.","","https://hk.indeed.com/cmp/A.i.-Pacific-Consultants","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3dc2db76d957845dca078b68f496fa07","","","","","","","","","","","","Unknown","20251117_184257",84,60,0,24
"in-2aa9e550207ec2f2","indeed","https://hk.indeed.com/viewjob?jk=2aa9e550207ec2f2","http://hk.indeed.com/job/it-machine-learning-engineer-5-days-2aa9e550207ec2f2","IT - Machine Learning Engineer (5 days)","A.I. Pacific Consultants","Tsuen Wan, NT, HK","2025-10-31","fulltime","","","","","",True,"","","","","**Requirements**

* **Bachelor's or advanced degree in Mathematics, Statistics, Computer Science, or a related field.**
* **2 years of hands\\-on experience working on ML/AI projects.**
* Strong understanding of statistical machine learning and deep learning techniques, especially for text, graph, and time\\-series data (e.g., OCR, NLP, sentiment analysis, forecasting).
* Experience with large language models (LLMs) is highly desirable.
* Experience in model management with familiarity in MLflow for tracking, versioning, and deploying machine learning models.
* Experience with CI/CD pipelines and version control systems like Git.
* Proficiency in Power BI for creating actionable visualizations.
* Familiarity with major cloud platforms (e.g., Azure DevOps, Databricks, or Data Factory) is a plus.

**Salary: 30\\-35K** 

**(Tsuen Wan, 5 days work, Medical, 12\\- 21 days annual leave, 9:00am– 5:30pm, 13 months salary)**

工作類型: 全職, 長工

薪酬： $30,000\\.00至$35,000\\.00（每月）

福利：

* 有薪年假
* 有薪病假
* 晉升機會
* 醫療保險

Work Location: Hybrid remote in Tsuen Wan, N.T.","","https://hk.indeed.com/cmp/A.i.-Pacific-Consultants","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3dc2db76d957845dca078b68f496fa07","","","","","","","","","","","","Unknown","20251117_184257",84,60,0,24
"in-18e2a2ec1bab50de","indeed","https://hk.indeed.com/viewjob?jk=18e2a2ec1bab50de","https://www.ctgoodjobs.hk/jbt/09834650/indeed/9187/?utm_content=09834650&utm_source=jobfeed&utm_medium=organic&utm_campaign=indeed_feed","Cyber Security Application Specialist(Engineer to Manager level)-35-60K","Venturenix Limited","HK","2025-10-31","fulltime","","","","","",False,"","","","","**Job Responsibilities:**  

Conduct technical security assessments on IT and digital initiatives, with a focus on application security
  
  

Identify and mitigate security vulnerabilities in applications, APIs, and software development processes
  
  

Collaborate with development teams to integrate security practices into the Software Development Lifecycle (SDLC) and CI/CD pipelines
  
  

Develop and enforce secure coding standards and guidelines for application development
  
  

Assess and implement tools and technologies for application security testing (e.g., SAST, DAST, SCA)
  
  

Provide awareness training on application security best practices
  
  

Investigate and manage application\\-related cybersecurity incidents
  
  

Stay updated on emerging application security threats and trends to proactively address risks
  
  

Assist in defining technical solutions to protect company assets, with a focus on application security
  
  

Regularly review internal policies and global standards (e.g., NIST, ISO 27001, PCI DSS) to ensure ongoing compliance
  
  

Assist IT teams in internal and external audits, including pre\\-audit review, liaison with auditors and stakeholders, and post\\-audit follow\\-up
  
  

Investigate and manage cyber security incidents
  
  

**Job Requirements:**  

At least 2 to 8 years or more of hands\\-on experience in application security.
  
  

Strong practical experience in application security testing, vulnerability management, and secure coding practices
  
  

Familiarity with application security tools (e.g., Burp Suite, Veracode, SonarQube, OWASP ZAP) and methodologies (e.g., OWASP Top 10\\)
  
  

Knowledge of integrating security into DevOps practices (DevSecOps) and CI/CD pipelines
  
  

Excellent communication and interpersonal skills to collaborate with development teams and stakeholders
  
  

Proactive, problem\\-solving mindset with the ability to work under pressure
  
  

Possession of relevant certifications (e.g., OSCP, CISSP, CEH, GWAPT, CSSLP) is a strong advantage
  
  

All applications applied through our system will be delivered directly to the advertiser and privacy of personal data of the applicant will be ensured with security.
  
  

Full\\-time","","https://hk.indeed.com/cmp/Venturenix-Limited","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/1e7cb63c2fdd0ea21554eaa885cadc8f","","Hong Kong","11 to 50","","","","","","","","","Unknown","20251117_184257",84,60,0,24
"in-de474d964120065d","indeed","https://hk.indeed.com/viewjob?jk=de474d964120065d","https://jobs.lever.co/binance/fbffb88f-66e2-4fae-a17b-d1e7b52acf6e?lever-source=Indeed","Performance/Chaos Engineer","Binance","Remote, HK","2025-10-30","fulltime","","","","","",True,"","","","","Binance is a leading global blockchain ecosystem behind the world’s largest cryptocurrency exchange by trading volume and registered users. We are trusted by over 280 million people in 100\\+ countries for our industry\\-leading security, user fund transparency, trading engine speed, deep liquidity, and an unmatched portfolio of digital\\-asset products. Binance offerings range from trading and finance to education, research, payments, institutional services, Web3 features, and more. We leverage the power of digital assets and blockchain to build an inclusive financial ecosystem to advance the freedom of money and improve financial access for people around the world.
### **Responsibilities:**

* Understand business/technical requirements and translate to performance/chaos test requirements.
* Participate in/Drive design and implement architecture and code\\-level optimizations.
* Closely work with devops to ensure production high availability.
* Design performance/chaos test strategy to validate Load, Stability, Scalability, and Reliability standards of the application are achieved.
* Independently analyze, solve, and correct issues in real time, providing problem resolution end\\-to\\-end.
* Familiar with implementing Chaos engineering principles in the pipeline to determine weak links and suggest solutions.
* Develop tools to automate performance/chaos monitoring, testing, analyzing issues.

### **Must Have:**

* Ability to find the root cause of stability(performance/chaos) bottlenecks and provide solutions.
* Demonstrated skills in troubleshooting performance/chaos issues for microservice system.
* Proven track record performing chaos testing to build confidence in the system's capability to withstand turbulent conditions in production.
* Possess an architectural mindset with proven ability to review architecture to derive Chaos Strategy and expose vulnerabilities.
* Solid java performance analysis/tuning skills.
* Proficiency with Databases – MySQL, Mongo, etc.
* Be familiar with middleware(kafka, redis, rabbitmq, etc) analysis/troubleshooting.
* Hands\\-on experience in setting up test env.
* Have experience in container/k8s technology.
* Comfortable with Linux in terms of both tools and systems administration.
* Passion for driving for Performance, Scalability and Reliability of all systems.
* Proven use of Performance/Chaos engineering tools (e.g. K6, Jmeter, chaos blade, chaos monkey, Gremlin, etc).
* Language: Java(must), go/rust(nice to have).

### **Nice to Have:**

* Hands on experience in public cloud (AWS, Azure, GCP,ali cloud, etc).
* Hands on experience in setting up monitoring system(e.g. prometheus, grafana).
* Experience in performance/chaos testing in production environment.
* Experience in triaging production performance/chaos issues.
* Linux performance analysis skills.
* Experience working in a distributed team.
* Efficiently leverage APM to troubleshooting performance issues.

**Why Binance*** Shape the future with the world’s leading blockchain ecosystem
* Collaborate with world\\-class talent in a user\\-centric global organization with a flat structure
* Tackle unique, fast\\-paced projects with autonomy in an innovative environment
* Thrive in a results\\-driven workplace with opportunities for career growth and continuous learning
* Competitive salary and company benefits
* Work\\-from\\-home arrangement (the arrangement may vary depending on the work nature of the business team)

  

Binance is committed to being an equal opportunity employer. We believe that having a diverse workforce is fundamental to our success.*By submitting a job application, you confirm that you have read and agree to our* ***Candidate Privacy Notice****.*

We may use artificial intelligence (AI) tools to support parts of the hiring process, such as reviewing applications, analyzing resumes, or assessing responses. These tools assist our recruitment team but do not replace human judgment. Final hiring decisions are ultimately made by humans. If you would like more information about how your data is processed, please contact us.","","https://hk.indeed.com/cmp/Binance","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/96e8d316d64066306e52ffb8f8f96b09","https://www.binance.com","Singapore","5,001 to 10,000","$1B to $5B (USD)","Today, Binance is the world’s leading blockchain ecosystem, with a product suite that includes the largest digital asset exchange.","","","","","","","Unknown","20251117_184257",84,60,0,24
"in-d0699bf5008e7ece","indeed","https://hk.indeed.com/viewjob?jk=d0699bf5008e7ece","https://www.ctgoodjobs.hk/jbt/09839356/indeed/9187/?utm_content=09839356&utm_source=jobfeed&utm_medium=organic&utm_campaign=indeed_feed","System Support Engineer (Infrastructure)","AUTOMATED SYSTEMS (H.K.) Limited","HK","2025-10-30","fulltime","","","","","",False,"","","","","Automated Systems (H.K.) Limited (ASL) has a distinguished and proud reputation of more than 40 years of successful business in Hong Kong and surrounding regions with our customers, partners and vendors.
  
  

We have subsidiaries and associates in a number of locations, including Hong Kong, mainland China, Taiwan, Macau, Thailand, Singapore, Malaysia, Europe and the United States.
  
  

Since our founding in 1973 and our subsequent public listing on the Stock Exchange of Hong Kong Limited in 1997 under the name of Automated Systems Holdings Limited (“The ASL Group”) (HKEx stock code: 771\\), we are well recognized as a leading global IT solutions and services provider for organizations of all sizes and across all industries.
  
  

The ASL Group’s ultimate controlling shareholder is Beijing Teamsun Technology Co. Ltd. (“Teamsun”) whose shares are listed on the Shanghai Stock Exchange (Stock Code: 600410\\). The Group is a member of the Teamsun Group which recorded turnover with over RMB 5\\.0 billion and has over 5,000 employees.
  
  

With over 2,000 regional employees and an extensive network of leading global partners with whom we have invested heavily over many years, we are able to offer customers a wide range of innovative solutions and services tailored to their specific business needs.
  
  

For details, please visit to our company web site at http://www.asl.com.hk/
  
  

**Job Description:**  

Provide technical support for cloud ,SCCM, VMware, Linux \\-based systems, applications, and infrastructure.Troubleshoot and resolve issues related to cloud services, networking, storage, and security.
  
  

Monitor system performance, identify bottlenecks, and implement improvements.
  
  

Assist in deployment, configuration, and maintenance of cloud environments.
  
  

Collaborate with DevOps and development teams to ensure smooth operations.
  
  

Document support processes, incidents, and resolutions for knowledge sharing.
  
  

Assist users with access management, permissions, and cloud service\\-related queries
  
  

Handle incidents, services and change requests
  
  

**Job Requirements:**  

Higher Diploma or above qualifications
  
  

2 year or above experience in infrastructure , experience with SCCM, Vmware, Linux Cloud AD / Networking , Microsoft 365 administration (Account modification/license assignment), VM ware, Linux
  
  

knowledge and experience of MacOS support
  
  

ITIL Foundation Certification holder is an advantage
  
  

Fluent Cantonese , English and Putonghua
  
  

Immediate available is highly preferred
  
  

Working Location
  
  

Shek Mun/ Kowloon Tong
  
  

Working Hour
  
  

Mon\\-Fri
  
  

We offer 5\\-day week, excellent career opportunities, remuneration and benefits to the right candidates. If you have the desire for an exciting and rewarding career, please send us your resume, stating your notice period, present and expected salary to Human Resources Department by clicking ""Apply Now"".
  
  

**To learn us more, please visit our website:** www.asl.com.hk
  
  

We are an equal opportunity employer. All applications will be treated in strict confidence. We regret that only shortlisted candidates will be notified. All personal data will be destroyed within six months after the selection process.
  
  

Full\\-time,Permanent","","https://hk.indeed.com/cmp/Automated-Systems-(h.k.)-Limited","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/7161ff92052609b6f889eec863c4172a","","","","","","","","","","","","Unknown","20251117_184257",84,60,0,24
